store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
Folsom Premium Outlets,9293506,13000 Folsom Blvd Ste 808,,Folsom,CA,95630-8008,USA,9163511438,38.6426808,-121.1895064,"Mo, Tu, We, Th, Fr, Sa: 10am to 8pm. Su: 10am to 7pm",,,
Victoria Gardens,9431501,7834 Kew Ave,,Rancho Cucamonga,CA,91739-2465,USA,2134488920,34.1108301,-117.531089,,,,
Factory Stores at Vacaville,9293504,321 Nut Tree Rd Ste 2,,Vacaville,CA,95687-3242,USA,7074484718,38.3657673,-121.957365,"Mo, Tu, We, Th, Fr, Sa: 10am to 9pm. Su: 10am to 7pm",,,
Grewal Business Center,9400801,72363 Baker Blvd,,Baker,CA,92309,USA,7607334505,35.2684544,-116.0690303,"Mo, Tu, We, Th, Su: 9am to 9pm. Fr, Sa: 9am to 10pm",,,
Northridge Mall,9430501,9301 Tampa Ave,,Northridge,CA,91324-2503,USA,2319216292,34.2391367,-118.5536313,,,,
Exeter,9431801,112 South E Street,,Exeter,CA,93221,USA,5595924455,36.2960458,-119.1407395,"Mo, Tu, We, Th, Su: 11am to 9pm. Fr, Sa: 11am to 10pm",,,
Wintonbury Mall,9424003,836 Park Ave,,Bloomfield,CT,06002-2033,USA,8602637360,41.830374,-72.7353049,"Mo, Tu, We, Th, Su: 12pm to 9pm. Fr, Sa: 12pm to 9:30pm",,,
Tanger Bayside Outlets,9427903,35016 Midway Outlet Drive,,Rehoboth Beach,DE,19971,USA,3026458229,38.7338239,-75.1400572,,,,
Christiana Mall,9383002,1531 Christiana Mall,,Newark,DE,19702,USA,3026789797,39.678266,-75.649932,,,,
Rehoboth Beach,9427901,160 Rehoboth Ave,,Rehoboth Beach,DE,19971-2136,USA,3022267801,38.7159338,-75.081095,"M, T, W, Th, F, Sa, Su: 11 to 11",,,
Tanger Outlet Center,9427902,1600 Ocean Outlets,,Rehoboth Beach,DE,19971,USA,3022267801,38.718263,-75.1128899,,,,
