store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
"Cook Out , Smyrna",424,491 Sam Ridley Pkwy W,,Smyrna,TN,37167,United States,,35.981469,-86.555816,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Madison",420,2102 Gallatin Pike N,,Madison,TN,37115,United States,,36.30373,-86.691648,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Gallatin Pike",414,2910 Gallatin Pike,,Nashville,TN,37216,United States,,36.203339,-86.738112,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , West End",412,1807 West End Ave,,Nashville,TN,37203,United States,,36.152469,-86.796443,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Charlotte Pike",1719,5802 Charlotte Pike,,Nashville,TN,37209,United States,,36.149579,-86.861715,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Wilma Rudolph",1778,2892 Wilma Rudolph Blvd,,Clarksville,TN,37040,United States,,36.591625,-87.291589,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Dickson, TN",428,109 Mathis Dr,,Dickson,TN,37055,United States,,36.075961,-87.37619,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Clarksville, TN",410,804 N 2nd St,,Clarksville,TN,37040,United States,,36.540384,-87.365529,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Tuscaloosa",1727,100 15th St E,,Tuscaloosa,AL,35401,United States,,33.198699,-87.535035,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Murray",469,205 N 12th St,,Murray,KY,42071,United States,,36.612765,-88.315197,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Starkville",1715,102 MS-12,,Starkville,MS,39759,United States,,33.45451,-88.813509,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Hattiesburg",1711,3601 Hardy St,,Hattiesburg,MS,39402,United States,,31.32527,-89.343521,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Oxford",1713,2195 Jackson Ave W,,Oxford,MS,38655,United States,,34.363304,-89.56018,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Memphis",1386,757 South Highland Street,,Memphis,TN,38111,United States,,35.11081,-89.946396,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
