store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
Fairfield IA Hotels - AmericInn Fairfield Hotel & Suites,,2104 South Main Street,,Fairfield,IA,52556,United States,[641] 451.6600,,,,,,
Fort Dodge IA Hotels - AmericInn Fort Dodge Hotel & Suites,,100 West Kenyon Road,,Fort Dodge,IA,50501,United States,[515] 576.2100,,,,,,
Council Bluffs IA Hotels - AmericInn Council Bluffs Hotel,,1000 Woodbury Avenue,,Council Bluffs,IA,51503,United States,[712] 322.8400,,,,,,
Osceola IA Hotels - AmericInn Osceola Hotel & Suites,,111 Ariel Circle,,Osceola,IA,50213,United States,[641] 342.9400,,,,,,
Coralville IA Hotels - AmericInn Coralville Hotel & Suites,,2597 Holiday Road,,Coralville,IA,52241,United States,[319] 625.2400,,,,,,
Cedar Rapids IA Hotels - AmericInn Cedar Rapids Hotel & Suites,,8910 — 6th St. SW,,Cedar Rapids,IA,52404,United States,[319] 632.1800,,,,,,
Cedar Falls IA Hotels - AmericInn Cedar Falls Hotel,,5818 Nordic Drive,,Cedar Falls,IA,50613,United States,[319] 277.6166,,,,,,
Ankeny IA Hotels - AmericInn Ankeny Hotel & Suites,,1610 SE Oralabor Road,,Ankeny,IA,50021,United States,[515] 964.2004,,,,,,
Clear Lake IA Hotels - AmericInn Clear Lake Hotel & Suites,,1406 North 25th Street,,Clear Lake,IA,50428,United States,[641] 357.8954,,,,,,
Des Moines IA Hotels - AmericInn Des Moines Hotel,,1920 Hackley Ave,,Des Moines,IA,50315,United States,515-285-5180,,,,,,
Ames IA Hotels - AmericInn Ames Hotel,,2507 SE 16th St.,,Ames,IA,50010,United States,[515] 233.1005,,,,,,
Schaumburg IL Hotels - AmericInn Schaumburg Hotel,,1300 E. Higgins Road,,Schaumburg,IL,60173,United States,[847] 619.1000,,,,,,
Peoria IL Hotels - AmericInn Peoria Hotel & Suites,,9106 North Lindbergh Drive,,Peoria,IL,61615,United States,[309] 692.9200,,,,,,
Anamosa IA Hotels - AmericInn Anamosa Hotel & Suites,,101 Harley Ave.,,Anamosa,IA,52205,United States,[319] 462.4119,,,,,,
Iowa Falls IA Hotels - AmericInn Iowa Falls Hotel & Suites,,810 South Oak,,Iowa Falls,IA,50126,United States,[641] 648.4600,,,,,,
Kewanee IL Hotels - AmericInn Kewanee Hotel & Suites,,925 Tenney St.,,Kewanee,IL,61443,United States,[309] 856.7200,,,,,,
Oswego IL Hotels - AmericInn Oswego Hotel and Lodging,,1050 Douglas Road,,Oswego,IL,60543,United States,[630] 554.9090,,,,,,
Garden City KS Hotels - AmericInn Garden City Hotel & Suites,,3020 East Kansas Ave,,Garden City,KS,67846,United States,[620] 272.9860,,,,,,
Austin MN Hotels - AmericInn Austin Hotel & Suites,,1700 8th St. NW,,Austin,MN,55912,United States,[507] 437.7337,,,,,,
Monmouth IL Hotels - AmericInn Monmouth Hotel & Suites,,1 AmericInn Way,,Monmouth,IL,61462,United States,[309] 734.9958,,,,,,
Wisconsin Dells WI Hotels - AmericInn Wisconsin Dells Hotel & Suites,,550 State Hwy 13,,Wisconsin Dells,WI,53965,United States,[608] 254.1700,,,,,,
Algona IA Hotels - AmericInn Algona Hotel & Suites,,600 Hwy. 18 West,,Algona,IA,50511,United States,[515] 295.3333,,,,,,
Fulton IL Hotels - AmericInn Fulton Hotel & Suites,,1301 17th Street,,Fulton,IL,61252,United States,815.589.3333,,,,,,
West Salem WI Hotels - AmericInn West Salem Hotel & Suites,,125 Buol Road,,West Salem,WI,54669,United States,[608] 786.3340,,,,,,
Waupun WI Hotels - AmericInn Waupun Hotel & Suites,,204 Shaler Drive,,Waupun,WI,53963,United States,[920] 345.1140,,,,,,
Weston WI Hotels - AmericInn Weston Hotel & Suites,,4115 Barbican Ave,,Weston,WI,54476,United States,[715] 355.0077,,,,,,
Tomah WI Hotels - AmericInn Tomah Hotel & Suites,,750 Vandervort Street,,Tomah,WI,54660,United States,[608] 372.4100,,,,,,
Sturgeon Bay WI Hotels - AmericInn Sturgeon Bay Hotel & Suites,,622 South Ashland Ave.,,Sturgeon Bay,WI,54235,United States,[920] 743.5898,,,,,,
Atchison KS Hotels - AmericInn Atchison Hotel & Suites,,500 US Highway 73,,Atchison,KS,66002,United States,[913] 367.4000,,,,,,
Sheboygan WI Hotels - AmericInn Sheboygan Hotel & Suites,,3664 South Taylor Drive,,Sheboygan,WI,53081,United States,[920] 208.8130,,,,,,
Prairie Du Chien WI Hotels - AmericInn Prairie Du Chien Hotel & Suites,,130 South Main St.,,Prairie Du Chien,WI,53821,United States,[608] 326.7878,,,,,,
Rice Lake WI Hotels - AmericInn Rice Lake Hotel & Suites,,2906 Pioneer Ave. So.,,Rice Lake,WI,54868,United States,[715] 234.9060,,,,,,
West Bend WI Hotels - AmericInn West Bend Hotel,,2424 West Washington Street,,West Bend,WI,53095,United States,[262] 334.0307,,,,,,
Princeton IL Hotels - AmericInn Princeton Hotel & Suites,,2120 Claude Bailey Parkway,,Princeton,IL,61356,United States,[815] 872.5000,,,,,,
New Richmond WI Hotels - AmericInn New Richmond Hotel & Suites,,1020 South Knowles Ave.,,New Richmond,WI,54017,United States,[715] 246.3993,,,,,,
Streator IL Hotels - AmericInn Streator Hotel,,1705 N. Bloomington Street,,Streator,IL,61364,United States,815.672.0080,,,,,,
AmericInn New Lisbon,,1702 E. Bridge Street,,New Lisbon,WI,53950,United States,(608) 562-5141,,,,,,
New London WI Hotels - AmericInn New London Hotel & Suites,,1404 N. Shawano Street,,New London,WI,54961,United States,[920] 982.5700,,,,,,
Oshkosh WI Hotels - AmericInn Oshkosh Hotel & Suites,,1495 West South Park,,Oshkosh,WI,54902,United States,[920] 232.0300,,,,,,
Monroe WI Hotels - AmericInn Monroe Hotel & Suites,,424 4th Ave.,,Monroe,WI,53566,United States,[608] 328.3444,,,,,,
Plover WI Hotels - AmericInn Plover Hotel,,1501 American Drive,,Plover,WI,54467,United States,[715] 342.1244,,,,,,
Plymouth WI Hotels - AmericInn Plymouth Hotel,,1708 Eastern Avenue,,Plymouth,WI,53073,United States,[920] 892.2669,,,,,,
Menomonie WI Hotels - AmericInn Menomonie Hotel & Suites,,1915 North Broadway Street,,Menomonie,WI,54751,United States,[715] 235.4800,,,,,,
Manitowoc WI Hotels - AmericInn Manitowoc Hotel & Suites,,5020 Hecker Road,,Manitowoc,WI,54220,United States,[920] 684.3344,,,,,,
Ladysmith WI Hotels - AmericInn Ladysmith Hotel & Suites,,700 West 9th Street South,,Ladysmith,WI,54848,United States,[715] 532.7811,,,,,,
Madison WI Hotels - AmericInn Madison Hotel & Suites,,101 West Broadway,,Madison,WI,53716,United States,[608] 222.8601,,,,,,
Madison WI Hotels - AmericInn Madison Hotel & Suites,,516 Grand Canyon Dr,,Madison,WI,53719,United States,[608] 662.1990,,,,,,
Merrill WI Hotels - AmericInn Merrill Hotel & Suites,,3300 East Main Street,,Merrill,WI,54452,United States,[715] 536.7979,,,,,,
Rhinelander WI Hotels - AmericInn Rhinelander Hotel & Suites,,648 West Kemp St.,,Rhinelander,WI,54501,United States,[715] 369.9600,,,,,,
Hartford WI Hotels - AmericInn Hartford Hotel & Suites,,1527 East Sumner Street,,Hartford,WI,53027,United States,[262] 673.2200,,,,,,
Green Bay WI Hotels - AmericInn Green Bay Hotel & Suites,,2032 Velp Avenue,,Green Bay,WI,54303,United States,[920] 434.9790,,,,,,
Minocqua WI Hotels - AmericInn Minocqua Hotel,,700 Hwy. 51 North,,Minocqua,WI,54548,United States,[715] 356.3730,,,,,,
Eau Claire WI Hotels - AmericInn Eau Claire Hotel & Suites,,6200 Texaco Drive,,Eau Claire,WI,54703,United States,[715] 874.4900,,,,,,
Green Bay WI Hotels - AmericInn Green Bay Hotel & Suites,,2628 Manitowoc Road,,Green Bay,WI,54311,United States,[920] 964.0177,,,,,,
Burlington WI Hotels - AmericInn Burlington Hotel & Suites,,2709 Brown's Lake Road,,Burlington,WI,53105,United States,[262] 534.2125,,,,,,
La Crosse WI Hotels - AmericInn La Crosse Hotel & Conference Center,,1835 Rose Street,,La Crosse,WI,54603,United States,608.781.7000,,,,,,
AmericInn Boscobel,,1700 Elm Street,,Boscobel,WI,53805,United States,608.375.8000,,,,,,
Delafield WI Hotels - AmericInn Delafield Hotel & Suites,,2412 Milwaukee Street,,Delafield,WI,53018,United States,262.646.3300,,,,,,
Beaver Dam WI Hotels - AmericInn Beaver Dam Hotel & Suites,,325 Seippel Blvd.,,Beaver Dam,WI,53916,United States,[920] 356.9000,,,,,,
Baldwin WI Hotels - AmericInn Baldwin Hotel & Suites,,500 Baldwin Plaza Drive,,Baldwin,WI,54002,United States,[715] 684.5888,,,,,,
Hayward WI Hotels - AmericInn Hayward Hotel & Suites,,15601 Hwy. 63 N.,,Hayward,WI,54843,United States,[715] 634.2700,,,,,,
AmericInn Petoskey,,2645 Charlevoix Avenue,,Petoskey,MI,49770,United States,231.439.8000,,,,,,
Appleton WI Hotels - AmericInn Appleton Hotel & Suites,,3900 Gateway Drive,,Appleton,WI,54913,United States,[920] 968.2124,,,,,,
Chippewa Falls WI Hotels - AmericInn Chippewa Falls Hotel & Suites,,11 West South Avenue,,Chippewa Falls,WI,54729,United States,[715] 723.5711,,,,,,
Menominee MI Hotels - AmericInn Menominee Hotel & Suites,,2330 10th Street,,Menominee,MI,49858,United States,[906] 863.8699,,,,,,
AmericInn Oscoda Michigan Hotel and Lodging,,720 East Harbor St.,,Oscoda,MI,48750,United States,[989] 739.1986,,,,,,
Ashland WI Hotels - AmericInn Ashland Hotel,,3009 Lakeshore Drive East,,Ashland,WI,54806,United States,[715] 682.9950,,,,,,
Ironwood MI Hotels - AmericInn Ironwood Hotel,,1117 East Cloverland Drive,,Ironwood,MI,49938,United States,[906] 932.7200,,,,,,
